Entity,Code,Year,Death rate from amphetamine use disorders among both sexes,Death rate from opioid use disorders among both sexes,Total deaths from opioid use disorders among both sexes,Total deaths from cocaine use disorders among both sexes,Total deaths from other drug use disorders among both sexes,Total deaths from amphetamine use disorders among both sexes,Total deaths from drug use disorders among both sexes,Total deaths from mental and substance use disorders among both sexes,Total deaths from substance use disorders among both sexes,Period life expectancy at birth - Sex: total - Age: 0,Prevalence of current tobacco use (% of adults),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Population,Normalized Total deaths from opioid use disorders among both sexes,Normalized Total deaths from cocaine use disorders among both sexes,Normalized Total deaths from other drug use disorders among both sexes,Normalized Total deaths from amphetamine use disorders among both sexes,Normalized Total deaths from drug use disorders among both sexes,Normalized Total deaths from mental and substance use disorders among both sexes,Normalized Total deaths from substance use disorders among both sexes
San Marino,SMR,2002,0.0,0.11,0.03,0.0,0.0,0.0,0.03,0.14,0.14,81.0608,,,27491.0,1.0912662325852097e-06,0.0,0.0,0.0,1.0912662325852097e-06,5.092575752064312e-06,5.092575752064312e-06
San Marino,SMR,2003,0.0,0.1,0.03,0.0,0.0,0.0,0.03,0.14,0.14,81.3303,,,27843.0,1.0774701002047192e-06,0.0,0.0,0.0,1.0774701002047192e-06,5.028193800955357e-06,5.028193800955357e-06
San Marino,SMR,2004,0.0,0.1,0.03,0.0,0.0,0.0,0.04,0.16,0.16,81.5921,,,29457.0,1.0184336490477644e-06,0.0,0.0,0.0,1.3579115320636861e-06,5.4316461282547446e-06,5.4316461282547446e-06
San Marino,SMR,2005,0.0,0.1,0.03,0.0,0.0,0.0,0.03,0.13,0.14,81.9256,,,29836.0,1.0054967153773964e-06,0.0,0.0,0.0,1.0054967153773964e-06,4.357152433302051e-06,4.692318005094517e-06
San Marino,SMR,2006,0.0,0.1,0.03,0.0,0.0,0.0,0.03,0.15,0.14999999,82.2577,,,30184.0,9.939040551285448e-07,0.0,0.0,0.0,9.939040551285448e-07,4.969520275642725e-06,4.969519944341373e-06
San Marino,SMR,2007,0.0,0.1,0.03,0.0,0.0,0.0,0.03,0.16,0.14999999,82.6049,,,31211.0,9.611995770721861e-07,0.0,0.0,0.0,9.611995770721861e-07,5.126397744384993e-06,4.805997564961072e-06
San Marino,SMR,2008,0.0,0.13,0.04,0.0,0.0,0.0,0.04,0.18,0.18,82.8936,,,31662.0,1.2633440717579432e-06,0.0,0.0,0.0,1.2633440717579432e-06,5.685048322910745e-06,5.685048322910745e-06
San Marino,SMR,2009,0.0,0.1,0.03,0.0,0.0,0.0,0.04,0.17,0.16999999,83.2239,,,33066.0,9.072763563781527e-07,0.0,0.0,0.0,1.2097018085042038e-06,5.141232686142866e-06,5.1412323837174135e-06
San Marino,SMR,2010,0.0,0.16,0.05,0.0,0.0,0.0,0.05,0.2,0.2,83.4638,,,33270.0,1.5028554253080854e-06,0.0,0.0,0.0,1.5028554253080854e-06,6.0114217012323416e-06,6.0114217012323416e-06
San Marino,SMR,2011,0.0,0.12,0.04,0.0,0.0,0.0,0.05,0.2,0.2,83.7132,,,32620.0,1.2262415695892092e-06,0.0,0.0,0.0,1.5328019619865115e-06,6.131207847946046e-06,6.131207847946046e-06
San Marino,SMR,2012,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.2,0.2,83.9427,,,33469.0,1.4939197466312111e-06,0.0,0.0,0.0,1.4939197466312111e-06,5.9756789865248445e-06,5.9756789865248445e-06
San Marino,SMR,2013,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.21,0.21,84.1749,,,33041.0,1.513271390091099e-06,0.0,0.0,0.0,1.513271390091099e-06,6.355739838382616e-06,6.355739838382616e-06
San Marino,SMR,2014,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.21,0.21,84.3941,,,32655.0,1.531159087429184e-06,0.0,0.0,0.0,1.531159087429184e-06,6.430868167202572e-06,6.430868167202572e-06
San Marino,SMR,2015,0.0,0.12,0.04,0.0,0.0,0.0,0.04,0.19,0.19,84.5959,,,32897.0,1.215916344955467e-06,0.0,0.0,0.0,1.215916344955467e-06,5.775602638538469e-06,5.775602638538469e-06
San Marino,SMR,2016,0.0,0.15,0.05,0.0,0.0,0.0,0.06,0.22,0.23,84.7751,,,33101.0,1.5105283828283133e-06,0.0,0.0,0.0,1.812634059393976e-06,6.646324884444579e-06,6.948430561010242e-06
San Marino,SMR,2017,0.0,0.12,0.04,0.0,0.0,0.0,0.04,0.2,0.19999999,84.9326,,,33825.0,1.1825572801182557e-06,0.0,0.0,0.0,1.1825572801182557e-06,5.912786400591279e-06,5.912786104951958e-06
San Marino,SMR,2018,0.0,0.12,0.04,0.0,0.0,0.0,0.04,0.2,0.19999999,85.0947,,,34522.0,1.1586814205434216e-06,0.0,0.0,0.0,1.1586814205434216e-06,5.793407102717108e-06,5.793406813046752e-06
San Marino,SMR,2019,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.22,0.22,85.2565,,,34663.0,1.442460260219831e-06,0.0,0.0,0.0,1.442460260219831e-06,6.346825144967256e-06,6.346825144967256e-06
San Marino,SMR,2020,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.15,0.15,82.6495,,,34770.0,1.4380212827149843e-06,0.0,0.0,0.0,1.4380212827149843e-06,4.314063848144953e-06,4.314063848144953e-06
San Marino,SMR,2021,0.0,0.06,0.02,0.0,0.0,0.0,0.03,0.11,0.120000005,83.5389,,,34252.0,5.839075090505664e-07,0.0,0.0,0.0,8.758612635758496e-07,3.2114912997781153e-06,3.503445200280276e-06
San Marino,SMR,2022,,,,,,,,,,85.7082,,,33755.0,,,,,,,
San Marino,SMR,2023,,,,,,,,,,85.7062,,,33860.0,,,,,,,
Serbia,SRB,1960,,,,,,,,,,65.7051,,,6638992.0,,,,,,,
Serbia,SRB,1961,,,,,,,,,,66.3032,,,6689077.0,,,,,,,
Serbia,SRB,1962,,,,,,,,,,67.0446,,,6740264.0,,,,,,,
Serbia,SRB,1963,,,,,,,,,,67.3511,,,6787950.0,,,,,,,
Serbia,SRB,1964,,,,,,,,,,67.9978,,,6832855.0,,,,,,,
Serbia,SRB,1965,,,,,,,,,,68.7171,,,6876624.0,,,,,,,
Serbia,SRB,1966,,,,,,,,,,69.4271,,,6927969.0,,,,,,,
Serbia,SRB,1967,,,,,,,,,,70.0894,,,6966522.0,,,,,,,
Serbia,SRB,1968,,,,,,,,,,70.0761,,,7007586.0,,,,,,,
Serbia,SRB,1969,,,,,,,,,,70.0259,,,7123249.0,,,,,,,
Serbia,SRB,1970,,,,,,,,,,69.7347,,,7164993.0,,,,,,,
Serbia,SRB,1971,,,,,,,,,,69.7171,,,7211716.0,,,,,,,
Serbia,SRB,1972,,,,,,,,,,69.9821,,,7252012.0,,,,,,,
Serbia,SRB,1973,,,,,,,,,,70.497,,,7283902.0,,,,,,,
Serbia,SRB,1974,,,,,,,,,,71.1241,,,7326043.0,,,,,,,
Serbia,SRB,1975,,,,,,,,,,71.6126,,,7368717.0,,,,,,,
Serbia,SRB,1976,,,,,,,,,,71.8626,,,7418973.0,,,,,,,
Serbia,SRB,1977,,,,,,,,,,71.7708,,,7462783.0,,,,,,,
Serbia,SRB,1978,,,,,,,,,,71.442,,,7504017.0,,,,,,,
Serbia,SRB,1979,,,,,,,,,,71.173,,,7541997.0,,,,,,,
Serbia,SRB,1980,,,,,,,,,,71.0805,,,7709544.0,,,,,,,
Serbia,SRB,1981,,,,,,,,,,71.111,,,7736787.0,,,,,,,
Serbia,SRB,1982,,,,,,,,,,71.0352,,,7763335.0,,,,,,,
Serbia,SRB,1983,,,,,,,,,,71.0888,,,7788100.0,,,,,,,
Serbia,SRB,1984,,,,,,,,,,71.1564,,,7813549.0,,,,,,,
Serbia,SRB,1985,,,,,,,,,,71.4408,,,7835902.0,,,,,,,
Serbia,SRB,1986,,,,,,,,,,71.6423,,,7853824.0,,,,,,,
Serbia,SRB,1987,,,,,,,,,,71.8508,,,7868027.0,,,,,,,
Serbia,SRB,1988,,,,,,,,,,72.0392,,,7884218.0,,,,,,,
Serbia,SRB,1989,,,,,,,,,,72.3396,,,7893787.0,,,,,,,
Serbia,SRB,1990,,,,,,,,,,72.2251,,,7897937.0,,,,,,,
Serbia,SRB,1991,,,,,,,,,,71.9376,,,7595636.0,,,,,,,
Serbia,SRB,1992,,,,,,,,,,71.6279,,,7604063.0,,,,,,,
Serbia,SRB,1993,,,,,,,,,,71.8756,,,7614328.0,,,,,,,
Serbia,SRB,1994,,,,,,,,,,72.3036,,,7622711.0,,,,,,,
Serbia,SRB,1995,,,,,,,,,,72.7264,,,7628264.0,,,,,,,
Serbia,SRB,1996,,,,,,,,,,72.916,,,7622185.0,,,,,,,
Serbia,SRB,1997,,,,,,,,,,72.9467,,,7598538.0,,,,,,,
Serbia,SRB,1998,,,,,,,,,,72.2993,,,7567745.0,,,,,,,
Serbia,SRB,1999,,,,,,,,,,69.9939,,,7540401.0,,,,,,,
Serbia,SRB,2000,0.02,0.23,18.59,1.22,4.76,1.34,25.91,361.03,335.87,72.3344,45.1,,7516346.0,2.4732762435364205e-06,1.623129110873821e-07,6.332864399802777e-07,1.7827811545663279e-07,3.447153710060713e-06,4.803264777858816e-05,4.468527659583526e-05
Serbia,SRB,2001,0.02,0.26,20.93,1.29,5.18,1.44,28.84,353.4,331.56,72.2745,,,7503433.0,2.789389869943531e-06,1.7192130588758506e-07,6.903506701532485e-07,1.9191215540939727e-07,3.843574001393762e-06,4.709844147338958e-05,4.418777378301372e-05
Serbia,SRB,2002,0.01,0.18,14.52,0.9,3.07,0.95,19.43,373.89,350.47,72.5994,,,7500031.0,1.935991997899742e-06,1.1999950400205013e-07,4.093316414292154e-07,1.2666614311327514e-07,2.590655958622038e-06,4.9851793945918355e-05,4.672914018622057e-05
Serbia,SRB,2003,0.01,0.17,13.41,0.56,2.7,0.82,17.49,429.38,386.53998,72.7222,,,7480591.0,1.7926391110007218e-06,7.486039538854618e-08,3.609340491947762e-07,1.0961700753322832e-07,2.338050563117272e-06,5.739920816416778e-05,5.167238524335845e-05
Serbia,SRB,2004,0.03,0.49,38.29,1.26,6.18,2.31,48.04,535.82,494.59,72.8667,,,7463157.0,5.130536581234992e-06,1.6882935733497232e-07,8.28067800262007e-07,3.0952048844744924e-07,6.4369542272794205e-06,7.179535416446418e-05,6.627088241611425e-05
Serbia,SRB,2005,0.03,0.47,36.68,1.0,5.67,2.27,45.63,487.16,451.82,73.1151,43.7,,7440769.0,4.929598002572046e-06,1.3439471108429787e-07,7.620180118479689e-07,3.050759941613562e-07,6.132430666776512e-06,6.547172745182656e-05,6.072221836210746e-05
Serbia,SRB,2006,0.03,0.47,37.01,1.02,6.48,2.11,46.63,406.95,365.12,73.3951,,,7411569.0,4.993544551767648e-06,1.3762268151318568e-07,8.743088002014149e-07,2.846900568557076e-07,6.291515332313577e-06,5.490740219783422e-05,4.926352301381799e-05
Serbia,SRB,2007,0.04,0.69,53.34,1.29,7.56,3.08,65.27,400.68,359.16,73.724,,,7381579.0,7.226096205161525e-06,1.7475935704271403e-07,1.0241711156921845e-06,4.1725489898570483e-07,8.842281576882127e-06,5.428106913168578e-05,4.8656256337566804e-05
Serbia,SRB,2008,0.07,1.02,79.15,1.83,11.69,5.03,97.7,480.7,439.36,73.9041,,,7350222.0,1.0768382233897153e-05,2.489720718639519e-07,1.5904281530544246e-06,6.843330718446327e-07,1.3292115530660163e-05,6.53993852158479e-05,5.977506529734748e-05
Serbia,SRB,2009,0.05,0.82,63.32,1.52,9.32,3.87,78.03,500.01,453.97,74.106,,,7320807.0,8.64931967199791e-06,2.0762738315598268e-07,1.27308369145642e-06,5.286302452721401e-07,1.0658660991882453e-05,6.829984727093611e-05,6.201092311271149e-05
Serbia,SRB,2010,0.04,0.47,35.7,0.95,6.04,2.73,45.41,521.98,481.27,74.3762,42.3,9.93455,7291436.0,4.896154886362577e-06,1.3028983591160917e-07,8.283690620064416e-07,3.7441184425125585e-07,6.227854156574919e-06,7.15880932096229e-05,6.600483087282122e-05
Serbia,SRB,2011,0.02,0.37,28.41,0.75,4.79,1.86,35.81,363.24,305.81,74.7194,,,7236519.0,3.925920736199269e-06,1.0364099092395115e-07,6.619204620343013e-07,2.5702965749139885e-07,4.9485118466489205e-06,5.019540472428802e-05,4.2259268579271334e-05
Serbia,SRB,2012,0.03,0.38,28.61,0.81,5.22,2.11,36.76,361.71,299.52002,75.0888,,,7201497.0,3.972785102875138e-06,1.1247661423728983e-07,7.248492917514234e-07,2.9299463708726114e-07,5.104494246126882e-06,5.0227056957740864e-05,4.159135524183375e-05
Serbia,SRB,2013,0.03,0.39,29.7,0.85,4.51,2.14,37.2,370.73,317.48,75.3461,,,7166553.0,4.144251776272358e-06,1.1860653231755908e-07,6.293123067672841e-07,2.9860938724656054e-07,5.190780002603763e-06,5.1730587913045505e-05,4.4300237506092544e-05
Serbia,SRB,2014,0.03,0.47,35.23,1.05,6.59,2.48,45.36,464.76,368.53998,75.4778,,,7131787.0,4.939855887451489e-06,1.472281771735471e-07,9.240320834035004e-07,3.477389327527589e-07,6.360257253897235e-06,6.516739773635977e-05,5.167568521045287e-05
Serbia,SRB,2015,0.03,0.37,27.84,0.82,4.26,2.14,35.06,412.84,311.24,75.653,40.9,7.84315,7095383.0,3.923678256691711e-06,1.155681095720978e-07,6.003904228989471e-07,3.016045786393772e-07,4.9412413678021335e-06,5.818431506798153e-05,4.3865144418560635e-05
Serbia,SRB,2016,0.02,0.27,20.38,0.68,3.5,1.67,26.23,409.0,299.03,75.7375,,,7058322.0,2.887371814434082e-06,9.634017830300176e-08,4.958685647948621e-07,2.3660014377354842e-07,3.7161807013054946e-06,5.794578371459959e-05,4.236559340874502e-05
Serbia,SRB,2017,0.03,0.37,27.94,1.03,5.23,2.12,36.32,466.08,329.91,75.7921,,,7020858.0,3.979570588096213e-06,1.4670571602502145e-07,7.449231988454973e-07,3.019573960903354e-07,5.173156899057067e-06,6.638504866499222e-05,4.698998327554838e-05
Serbia,SRB,2018,0.03,0.41,30.34,1.08,5.74,2.45,39.61,394.68,283.26,76.0356,40.1,,6982604.0,4.345083868425017e-06,1.5467009155896568e-07,8.220428940263547e-07,3.5087196696246845e-07,5.672668820972806e-06,5.652332568193757e-05,4.056652790277094e-05
Serbia,SRB,2019,0.05,0.6,44.32,1.69,8.05,3.79,57.84,466.75,333.09,76.0585,40.1,7.88971,6945235.0,6.381353546712242e-06,2.43332299051076e-07,1.1590680516929954e-06,5.456978777535966e-07,8.32801193912085e-06,6.720434945685784e-05,4.795950029048693e-05
Serbia,SRB,2020,0.04,0.44,32.73,1.44,7.0,3.04,44.21,528.42,353.72,74.5065,39.8,,6899126.0,4.74407917756539e-06,2.0872209030535171e-07,1.014621272317682e-06,4.406355239779647e-07,6.408058064166389e-06,7.659231038830135e-05,5.1270262349172926e-05
Serbia,SRB,2021,0.07,0.93,67.59,2.48,13.9,4.89,88.86,569.65,386.46002,72.853,,,6834326.0,9.889782840326903e-06,3.628741151651238e-07,2.033850887417428e-06,7.155058157892965e-07,1.300201365869875e-05,8.335130633218257e-05,5.6546910404917764e-05
Serbia,SRB,2022,,,,,,,,,,75.4778,,,6664449.0,,,,,,,
Serbia,SRB,2023,,,,,,,,,,76.7693,,,6623183.0,,,,,,,
Slovakia,SVK,1960,,,,,,,,,,70.3364,,,4068095.0,,,,,,,
Slovakia,SVK,1961,,,,,,,,,,70.7894,,,4191667.0,,,,,,,
Slovakia,SVK,1962,,,,,,,,,,70.3259,,,4238188.0,,,,,,,
Slovakia,SVK,1963,,,,,,,,,,70.6883,,,4282017.0,,,,,,,
Slovakia,SVK,1964,,,,,,,,,,71.0767,,,4327341.0,,,,,,,
Slovakia,SVK,1965,,,,,,,,,,70.2836,,,4370983.0,,,,,,,
Slovakia,SVK,1966,,,,,,,,,,70.4187,,,4411666.0,,,,,,,
Slovakia,SVK,1967,,,,,,,,,,70.9677,,,4449367.0,,,,,,,
Slovakia,SVK,1968,,,,,,,,,,70.464,,,4483915.0,,,,,,,
Slovakia,SVK,1969,,,,,,,,,,69.8044,,,4518607.0,,,,,,,
Slovakia,SVK,1970,,,,,,,,,,69.7226,,,4538223.0,,,,,,,
Slovakia,SVK,1971,,,,,,,,,,69.8642,,,4557449.0,,,,,,,
Slovakia,SVK,1972,,,,,,,,,,70.3009,,,4596622.0,,,,,,,
Slovakia,SVK,1973,,,,,,,,,,70.0292,,,4641445.0,,,,,,,
Slovakia,SVK,1974,,,,,,,,,,70.1773,,,4689623.0,,,,,,,
Slovakia,SVK,1975,,,,,,,,,,70.3033,,,4739105.0,,,,,,,
Slovakia,SVK,1976,,,,,,,,,,70.4656,,,4789507.0,,,,,,,
Slovakia,SVK,1977,,,,,,,,,,70.4074,,,4840501.0,,,,,,,
Slovakia,SVK,1978,,,,,,,,,,70.4218,,,4890125.0,,,,,,,
Slovakia,SVK,1979,,,,,,,,,,70.7419,,,4938973.0,,,,,,,
Slovakia,SVK,1980,,,,,,,,,,70.3802,,,4979815.0,,,,,,,
Slovakia,SVK,1981,,,,,,,,,,70.6229,,,5016105.0,,,,,,,
Slovakia,SVK,1982,,,,,,,,,,70.7606,,,5055099.0,,,,,,,
Slovakia,SVK,1983,,,,,,,,,,70.4753,,,5091971.0,,,,,,,
Slovakia,SVK,1984,,,,,,,,,,70.7103,,,5127097.0,,,,,,,
Slovakia,SVK,1985,,,,,,,,,,70.7208,,,5161768.0,,,,,,,
Slovakia,SVK,1986,,,,,,,,,,70.8861,,,5193838.0,,,,,,,
Slovakia,SVK,1987,,,,,,,,,,71.0679,,,5222840.0,,,,,,,
Slovakia,SVK,1988,,,,,,,,,,71.1261,,,5250596.0,,,,,,,
Slovakia,SVK,1989,,,,,,,,,,70.9375,,,5275942.0,,,,,,,
Slovakia,SVK,1990,,,,,,,,,,70.819,,,5299187.0,,,,,,,
Slovakia,SVK,1991,,,,,,,,,,70.9212,,,5303294.0,,,,,,,
Slovakia,SVK,1992,,,,,,,,,,71.3652,,,5305016.0,,,,,,,
Slovakia,SVK,1993,,,,,,,,,,71.8803,,,5325305.0,,,,,,,
Slovakia,SVK,1994,,,,,,,,,,72.3295,,,5346331.0,,,,,,,
Slovakia,SVK,1995,,,,,,,,,,72.2537,,,5361999.0,,,,,,,
Slovakia,SVK,1996,,,,,,,,,,72.7385,,,5373361.0,,,,,,,
Slovakia,SVK,1997,,,,,,,,,,72.6887,,,5383291.0,,,,,,,
Slovakia,SVK,1998,,,,,,,,,,72.573,,,5390516.0,,,,,,,
Slovakia,SVK,1999,,,,,,,,,,72.9625,,,5396020.0,,,,,,,
Slovakia,SVK,2000,0.02,0.3,16.01,1.52,3.23,0.91,21.67,130.65,117.6,73.1393,32.0,11.09334,5388720.0,2.971020947460622e-06,2.820706958238691e-07,5.994002286257219e-07,1.6887127184192164e-07,4.021363143752135e-06,2.424508974301875e-05,2.1823364361109874e-05
Slovakia,SVK,2001,0.02,0.3,15.98,1.45,3.15,1.04,21.62,114.38,109.15,73.5706,,,5378867.0,2.970885876151985e-06,2.695734994005243e-07,5.856251883528632e-07,1.9334926853554848e-07,4.019433832440921e-06,2.1264701283746187e-05,2.0292377558322227e-05
Slovakia,SVK,2002,0.02,0.3,16.11,1.27,3.13,1.11,21.61,124.56,119.16,73.765,,,5376912.0,2.996143511368607e-06,2.3619505024445257e-07,5.821185096575878e-07,2.0643819352074204e-07,4.019035461246158e-06,2.3165712959408673e-05,2.216141904498344e-05
Slovakia,SVK,2003,0.01,0.21,11.35,0.68,1.86,0.59,14.49,130.87,124.77,73.8185,,,5373374.0,2.1122668922728995e-06,1.265499107264821e-07,3.4615122639890695e-07,1.098006578362124e-07,2.69662971533342e-06,2.435527473055105e-05,2.3220047590210545e-05
Slovakia,SVK,2004,0.01,0.21,11.51,0.64,1.99,0.78,14.93,108.91,103.78,74.2172,,,5372280.0,2.1424795431362476e-06,1.1913005278950464e-07,3.70420007892366e-07,1.4518975183720878e-07,2.779080762730163e-06,2.0272584452038986e-05,1.9317682622648113e-05
Slovakia,SVK,2005,0.01,0.19,10.48,0.65,1.72,0.63,13.48,151.88,140.89,74.1562,31.7,10.61838,5372807.0,1.9505632716753087e-06,1.209795922317701e-07,3.201306132902224e-07,1.1725714324002332e-07,2.5089306204373247e-06,2.8268277643324988e-05,2.6222791922360134e-05
Slovakia,SVK,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,74.4161,,,5373054.0,0.0,0.0,0.0,0.0,0.0,3.7967234276819105e-07,0.0
Slovakia,SVK,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,0.0,74.4947,,,5374622.0,0.0,0.0,0.0,0.0,0.0,9.507645374874736e-07,0.0
Slovakia,SVK,2008,0.01,0.19,10.08,0.5,1.65,0.41,12.64,151.45,150.43,74.8643,,,5379233.0,1.8738730967779235e-06,9.295005440366684e-08,3.067351795321006e-07,7.621904461100681e-08,2.349777375324698e-06,2.8154571478870684e-05,2.7964953367887208e-05
Slovakia,SVK,2009,0.01,0.16,8.79,0.67,1.37,0.5,11.34,152.39,150.34999,75.2175,,,5386406.0,1.631885899429044e-06,1.2438720735124683e-07,2.5434399115105696e-07,9.28262741427215e-08,2.1052998975569237e-06,2.829159183321866e-05,2.7912858778190873e-05
Slovakia,SVK,2010,0.0,0.06,3.29,0.24,0.52,0.24,4.29,107.39,107.39,75.4963,31.6,10.54253,5391428.0,6.102279396108044e-07,4.4515108056715215e-08,9.644940078954964e-08,4.4515108056715215e-08,7.957075565137845e-07,1.9918656059211028e-05,1.9918656059211028e-05
Slovakia,SVK,2011,0.01,0.14,7.52,0.46,1.13,0.4,9.51,193.9,191.75,76.0181,,,5398384.0,1.3930094635728024e-06,8.521068527174059e-08,2.0932190077623228e-07,7.409624806238312e-08,1.7616382976831584e-06,3.5918156248240214e-05,3.5519888914904904e-05
Slovakia,SVK,2012,0.01,0.13,7.12,0.38,1.05,0.45,9.0,291.63,286.5,76.1764,,,5407579.0,1.3166705470229838e-06,7.027174267819296e-08,1.9417192055816475e-07,8.321653738207061e-08,1.6643307476414122e-06,5.392986399274056e-05,5.2981195466584955e-05
Slovakia,SVK,2013,0.01,0.16,8.66,0.53,1.33,0.5,11.02,226.89,223.82,76.5139,,,5413393.0,1.599736062022469e-06,9.790532481199868e-08,2.4568694716973255e-07,9.236351397358367e-08,2.035691847977784e-06,4.1912715370932794e-05,4.134560339513499e-05
Slovakia,SVK,2014,0.01,0.19,10.48,0.61,1.34,0.46,12.89,329.33,326.25,76.8484,,,5418649.0,1.934061423797703e-06,1.1257418592715638e-07,2.472941133481796e-07,8.489200905982285e-08,2.378821732132862e-06,6.077714205145969e-05,6.020873468645044e-05
Slovakia,SVK,2015,0.01,0.16,8.61,0.52,1.31,0.5,10.93,280.77,273.31,76.6505,31.5,10.31864,5423801.0,1.587447622064305e-06,9.58737239806549e-08,2.4152803541280366e-07,9.218627305832202e-08,2.015191929054919e-06,5.176627977317014e-05,5.039086057913998e-05
Slovakia,SVK,2016,0.0,0.08,4.47,0.25,0.6,0.25,5.58,283.28,272.72,77.2156,,,5430798.0,8.23083458453067e-07,4.6033750472766616e-08,1.1048100113463988e-07,4.6033750472766616e-08,1.027473310552151e-06,5.2161763335701307e-05,5.0217297715731656e-05
Slovakia,SVK,2017,0.01,0.15,8.07,0.38,0.97,0.32,9.74,300.69,288.11,77.22,,,5439232.0,1.4836653409893162e-06,6.986280416058737e-08,1.7833400009413094e-07,5.88318350825999e-08,1.7906939803266344e-06,5.528170153433426e-05,5.2968875017649556e-05
Slovakia,SVK,2018,0.02,0.25,13.73,0.92,2.34,0.87,17.85,302.19,288.65,77.265,31.5,,5446771.0,2.5207595472620385e-06,1.6890741321784963e-07,4.2961233361931315e-07,1.5972766249948824e-07,3.2771710064550174e-06,5.5480577391632584e-05,5.2994700897100315e-05
Slovakia,SVK,2019,0.02,0.29,15.58,1.1,2.62,0.83,20.12,418.72,403.03,77.6863,31.5,10.47519,5454147.0,2.8565420037267057e-06,2.0168139949289965e-07,4.803684242467246e-07,1.5217778325373333e-07,3.688936143451946e-06,7.67709414506063e-05,7.38942313069303e-05
Slovakia,SVK,2020,0.02,0.21,11.7,0.85,1.85,0.83,15.24,327.17,315.86,76.8643,31.5,,5458827.0,2.1433176028476445e-06,1.5571110789918786e-07,3.3890064660411476e-07,1.5204731712508932e-07,2.791808569863086e-06,5.993412137809094e-05,5.7862247695338215e-05
Slovakia,SVK,2021,0.02,0.24,13.1,0.81,2.37,0.94,17.21,294.55,282.36,74.5901,,,5447247.0,2.4048845224018663e-06,1.4869896665232915e-07,4.3508216168644456e-07,1.725642329051721e-07,3.1593940939340553e-06,5.4073185959806854e-05,5.183535830117489e-05
Slovakia,SVK,2022,,,,,,,,,,77.0356,,,5431752.0,,,,,,,
Slovakia,SVK,2023,,,,,,,,,,78.3414,,,5426740.0,,,,,,,
Slovenia,SVN,1960,,,,,,,,,,68.5344,,,1584720.0,,,,,,,
Slovenia,SVN,1961,,,,,,,,,,68.8851,,,1594131.0,,,,,,,
Slovenia,SVN,1962,,,,,,,,,,68.851,,,1603649.0,,,,,,,
Slovenia,SVN,1963,,,,,,,,,,68.6072,,,1616971.0,,,,,,,
Slovenia,SVN,1964,,,,,,,,,,68.4869,,,1632114.0,,,,,,,
Slovenia,SVN,1965,,,,,,,,,,68.7006,,,1649160.0,,,,,,,
Slovenia,SVN,1966,,,,,,,,,,68.8814,,,1669905.0,,,,,,,
Slovenia,SVN,1967,,,,,,,,,,68.9725,,,1689528.0,,,,,,,
Slovenia,SVN,1968,,,,,,,,,,68.6083,,,1704546.0,,,,,,,
Slovenia,SVN,1969,,,,,,,,,,68.5912,,,1713874.0,,,,,,,
Slovenia,SVN,1970,,,,,,,,,,69.0488,,,1724891.0,,,,,,,
Slovenia,SVN,1971,,,,,,,,,,69.715,,,1738335.0,,,,,,,
Slovenia,SVN,1972,,,,,,,,,,70.33,,,1752233.0,,,,,,,
Slovenia,SVN,1973,,,,,,,,,,70.7523,,,1766697.0,,,,,,,
Slovenia,SVN,1974,,,,,,,,,,71.0388,,,1776132.0,,,,,,,
Slovenia,SVN,1975,,,,,,,,,,71.0825,,,1793581.0,,,,,,,
Slovenia,SVN,1976,,,,,,,,,,71.1377,,,1820249.0,,,,,,,
Slovenia,SVN,1977,,,,,,,,,,71.2652,,,1842377.0,,,,,,,
Slovenia,SVN,1978,,,,,,,,,,71.5871,,,1862548.0,,,,,,,
Slovenia,SVN,1979,,,,,,,,,,71.6255,,,1882599.0,,,,,,,
Slovenia,SVN,1980,,,,,,,,,,71.8172,,,1901315.0,,,,,,,
Slovenia,SVN,1981,,,,,,,,,,71.6474,,,1906531.0,,,,,,,
Slovenia,SVN,1982,,,,,,,,,,71.3683,,,1910334.0,,,,,,,
Slovenia,SVN,1983,,,,,,,,,,71.1885,,,1922321.0,,,,,,,
Slovenia,SVN,1984,,,,,,,,,,71.3331,,,1932154.0,,,,,,,
Slovenia,SVN,1985,,,,,,,,,,71.8019,,,1941641.0,,,,,,,
Slovenia,SVN,1986,,,,,,,,,,72.0879,,,1965964.0,,,,,,,
Slovenia,SVN,1987,,,,,,,,,,72.4437,,,1989776.0,,,,,,,
Slovenia,SVN,1988,,,,,,,,,,72.7634,,,1995196.0,,,,,,,
Slovenia,SVN,1989,,,,,,,,,,73.2901,,,1996351.0,,,,,,,
Slovenia,SVN,1990,,,,,,,,,,73.4654,,,1998161.0,,,,,,,
Slovenia,SVN,1991,,,,,,,,,,73.4746,,,1999429.0,,,,,,,
Slovenia,SVN,1992,,,,,,,,,,73.4192,,,1996498.0,,,,,,,
Slovenia,SVN,1993,,,,,,,,,,73.584,,,1991746.0,,,,,,,
